 Function Name                                       Address          Relative AddressOrdinal          Filename            Full Path                                 Type
   _splitpath                                        0x77a0405f       0x000d405f      1897 (0x769)     ntdll.dll           C:\Windows\SysWOW64\ntdll.dll             Exported Function

   _splitpath                                        0x75b0ed9c       0x0002ed9c      844 (0x34c)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _splitpath_s                                      0x77a075b2       0x000d75b2      1898 (0x76a)     ntdll.dll           C:\Windows\SysWOW64\ntdll.dll             Exported Function

   _splitpath_s                                      0x75b026a3       0x000226a3      845 (0x34d)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _sprintf_l                                        0x75b56929       0x00076929      846 (0x34e)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _sprintf_p_l                                      0x75b56995       0x00076995      847 (0x34f)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _sprintf_s_l                                      0x75b5694a       0x0007694a      848 (0x350)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _sscanf_l                                         0x75b56d9f       0x00076d9f      849 (0x351)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _sscanf_s_l                                       0x75b56dc5       0x00076dc5      850 (0x352)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _stat                                             0x75af9857       0x00019857      851 (0x353)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _stat64                                           0x75b33f3e       0x00053f3e      852 (0x354)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _stati64                                          0x75b07a86       0x00027a86      853 (0x355)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _statusfp                                         0x75af0b42       0x00010b42      854 (0x356)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _strcmpi                                          0x7796c675       0x0003c675      1899 (0x76b)     ntdll.dll           C:\Windows\SysWOW64\ntdll.dll             Exported Function

   _strcmpi                                          0x75aedb38       0x0000db38      855 (0x357)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _strcoll_l                                        0x75b6029d       0x0008029d      856 (0x358)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _strdate                                          0x75b62d25       0x00082d25      857 (0x359)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _strdate_s                                        0x75b62c76       0x00082c76      858 (0x35a)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _strdup                                           0x75b047ad       0x000247ad      859 (0x35b)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _strdup_dbg                                       0x75b601ae       0x000801ae      860 (0x35c)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _strerror                                         0x75b47561       0x00067561      861 (0x35d)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _strerror_s                                       0x75b47661       0x00067661      862 (0x35e)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _Strftime                                         0x75b61ff9       0x00081ff9      107 (0x6b)       msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _stricmp                                          0x7796c675       0x0003c675      1900 (0x76c)     ntdll.dll           C:\Windows\SysWOW64\ntdll.dll             Exported Function

   _stricmp                                          0x75aedb38       0x0000db38      863 (0x35f)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _stricmp_l                                        0x75af8c23       0x00018c23      864 (0x360)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _stricoll                                         0x75b6042b       0x0008042b      865 (0x361)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _stricoll_l                                       0x75b60380       0x00080380      866 (0x362)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _strlwr                                           0x77a040b0       0x000d40b0      1901 (0x76d)     ntdll.dll           C:\Windows\SysWOW64\ntdll.dll             Exported Function

   _strlwr                                           0x75afca0b       0x0001ca0b      867 (0x363)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _strlwr_l                                         0x75b60472       0x00080472      868 (0x364)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _strlwr_s                                         0x75b60456       0x00080456      869 (0x365)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _strlwr_s_l                                       0x75b0f179       0x0002f179      870 (0x366)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _strncoll                                         0x75b05b53       0x00025b53      871 (0x367)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _strncoll_l                                       0x75b05b81       0x00025b81      872 (0x368)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _strnicmp                                         0x77980f7b       0x00050f7b      1902 (0x76e)     ntdll.dll           C:\Windows\SysWOW64\ntdll.dll             Exported Function

   _strnicmp                                         0x75af0578       0x00010578      873 (0x369)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _strnicmp_l                                       0x75afa9e7       0x0001a9e7      874 (0x36a)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _strnicoll                                        0x75b0f0cb       0x0002f0cb      875 (0x36b)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _strnicoll_l                                      0x75afa862       0x0001a862      876 (0x36c)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _strnset                                          0x75b10888       0x00030888      877 (0x36d)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _strnset_s                                        0x77a077b0       0x000d77b0      1903 (0x76f)     ntdll.dll           C:\Windows\SysWOW64\ntdll.dll             Exported Function

   _strnset_s                                        0x75b60491       0x00080491      878 (0x36e)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _strrev                                           0x75b108b3       0x000308b3      879 (0x36f)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _strset                                           0x75b108e8       0x000308e8      880 (0x370)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _strset_s                                         0x77a07824       0x000d7824      1904 (0x770)     ntdll.dll           C:\Windows\SysWOW64\ntdll.dll             Exported Function

   _strset_s                                         0x75b6050e       0x0008050e      881 (0x371)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _strtime                                          0x75b62dec       0x00082dec      882 (0x372)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _strtime_s                                        0x75b62d46       0x00082d46      883 (0x373)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _strtod_l                                         0x75b31f85       0x00051f85      884 (0x374)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _strtoi64                                         0x75b0f38b       0x0002f38b      885 (0x375)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function

   _strtoi64_l                                       0x75b320d4       0x000520d4      886 (0x376)      msvcrt.dll          C:\Windows\syswow64\msvcrt.dll            Exported Function
